pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.000298210467009171	0.0136595885343032	0.49849310876659	-0.732601961452894	-2.02163658460291	36	ORC1 MCM4 MCM7 RPA1 MCM3 RFC4 MCM6 RAD1 ORC3 MCM2 RFC3 CLSPN MCM10 MCM5 CDC45 HUS1
REACTOME_CHROMOSOME_MAINTENANCE	0.000302446881811773	0.0136760275916682	0.49849310876659	-0.596569889321472	-1.91154960295662	82	CENPO DNA2 PRIM2 SHQ1 CTC1 PCNA RPA1 RFC4 CENPH RBBP4 POLR2A FEN1 CENPU CENPK WRN POLR2K PPP6R3 RFC3 LIG1 DKC1 CCNA2 RFC5 PPP6C
BIOCARTA_PPARA_PATHWAY	0.000310183197933906	0.013848305558391	0.49849310876659	0.72737508746045	1.88957122036144	43	HSPA1A DUSP1 PTGS2 JUN NFKBIA CITED2 NCOR2 NR1H3 HSP90AA1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.000320045160477667	0.0138642348236027	0.49849310876659	0.685826811483035	1.91014181206053	69	TLR7 IRF7 JUN FOS NFKBIA MAP2K7 IL1B IRF3 TAB2 PIK3CD AKT1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.000317363711295034	0.0138642348236027	0.49849310876659	0.78887810877793	1.91390431898113	29	HSPA1B HSPA1A DNAJB1 HSPB1 HSPH1 HSP90AA1 MRPL18
WP_TCELL_ACTIVATION_SARSCOV2	0.000322332649712339	0.0138642348236027	0.49849310876659	0.661726622034703	1.83146913077534	66	CDKN1A JUN FOS NFKBIA PRKCQ TSC2 IRF2BPL PIK3CD AKT1 TYK2 LCP2 GRB2 CD4
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	0.000354694312511907	0.0150723715690301	0.49849310876659	0.945788243981294	1.78945378261467	7	NOTCH4
WP_BURN_WOUND_HEALING	0.00042286804717613	0.0177554238379787	0.49849310876659	0.683138101689481	1.85199532932698	58	ACHE KLF4 TLR7 TNFAIP3 NFKBIA NFKBIZ MMP2 IL1B AKT1 TPT1
HALLMARK_G2M_CHECKPOINT	0.000434854585513334	0.0180439073306533	0.49849310876659	-0.465777538204029	-1.67527055696236	181	GINS2 NUSAP1 PRIM2 STMN1 NUP98 DR1 SLC38A1 HIF1A PDS5B MCM3 PRPF4B MCM6 EWSR1 NASP SMARCC1 CDC27 PLK4 WRN KIF11 SLC12A2 EZH2 TACC3 SLC7A1 CUL3 TOP2A MCM2 HMGN2 MCM5 KIF5B ABL1 ODF2 BUB1 CDC45 LBR E2F2 SMC1A CHMP1A KIF2C SMC4 HUS1 DKC1 TLE3 CCNA2 TPX2 BARD1 CDK1 E2F1 DTYMK TFDP1 UPF1 CDK4 SNRPD1 HMMR KMT5A SRSF1 RBM14 POLE RPA2 BUB3 KIF15
WP_ONCOSTATIN_M_SIGNALING	0.000445289463906028	0.0182620458046112	0.49849310876659	0.695152327555045	1.88012462666292	57	JUNB EGR1 SOCS3 FOS NFKBIA JUND AKT1 PTK2B STAT3 TYK2 JAK1 TIMP3
WP_SARSCOV2_AND_COVID19_PATHWAY	0.000506673102929327	0.0205406440693303	0.477270815362862	0.964400981900974	1.71736286107683	5	TLR7
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.000518240586176503	0.0206843684383942	0.477270815362862	0.788502246145876	1.95359101688873	33	ESR2 NR4A1 THRA NR4A2 NCOR2 NR1H3 NR2C2
WP_CANCER_PATHWAYS	0.00052194748823847	0.0206843684383942	0.477270815362862	0.458051526032054	1.55315855422923	342	GADD45B CDKN1A NOTCH4 ESR2 ARNT2 BIRC3 PTGS2 JUN FOS PTCH2 NFKBIA ZBTB17 GNA11 GSTM3 MMP2 MECOM GADD45A ZBTB16 PIM1 PIK3CD BCR AKT1 STAT3 ITGA6 GNAI2 DAPK1 JAK1 GNG7 HSP90AA1 IL6R RALA TRAF5 BAD CCND3 GRB2 GNA13 E2F3
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0.000539429530474251	0.0210727840816189	0.477270815362862	-0.858746814024581	-1.94660703569671	13	GNG11 PAK1
REACTOME_INTERLEUKIN_10_SIGNALING	0.00054369814330233	0.0210727840816189	0.477270815362862	0.828762912328245	1.89935832972709	21	PTGS2 CXCL2 IL1R1 IL1B STAT3 TYK2 JAK1
WP_ADIPOGENESIS	0.000556889438501398	0.0213494461912438	0.477270815362862	0.641717754485428	1.84005187266839	83	GADD45B CDKN1A SOCS3 LMNA NCOR2 GADD45A NR1H3 IRS2 STAT3 NAMPT GATA2
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	0.000590887919713116	0.0224092655142813	0.477270815362862	-0.845800792721193	-1.98284240891088	15	GINS2 MCM4 MCM7 MCM3 MCM6 MCM2 MCM5 CDC45
WP_MAPK_SIGNALING	0.000599996546838281	0.0225126363904108	0.477270815362862	0.54994184112704	1.73185782729622	167	HSPA1B NR4A1 HSPA1A DUSP1 JUN FOS IL1R1 DUSP6 MAP3K14 HSPB1 GADD45A MAP2K7 IL1B JUND ATF4 TAB2 TAOK1 AKT1 FLNB LAMTOR3 RASA1 DUSP3
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.000608899214870483	0.0226061845352441	0.477270815362862	-0.742020151364789	-2.01889633604193	33	ORC1 MCM4 MCM7 PRIM2 RPA1 MCM3 MCM6 GMNN ORC3 MCM2 MCM10 MCM5 CDC45
WP_MIR517_RELATIONSHIP_WITH_ARCN1_AND_USP1	0.000656468762691458	0.0241183888126331	0.477270815362862	0.961957751015592	1.71301206295205	5	ID1 CDKN1A ID2
KEGG_LEISHMANIA_INFECTION	0.000704711107958005	0.0251667380766862	0.477270815362862	0.690732433304409	1.85371185189439	54	PTGS2 JUN FOS NFKBIA IL1B NFKBIB TAB2 HLA-DQB1 JAK1 HLA-DMB HLA-DPA1 PTPN6 HLA-DQA1 MAPK14 MAPK3 ELK1 ITGAM MAPK12 HLA-DOA
WP_DNA_REPLICATION	0.000713545168037601	0.0251667380766862	0.477270815362862	-0.694540568221162	-1.97200178424073	42	ORC1 MCM4 MCM7 PRIM2 PCNA RPA1 MCM3 RFC4 MCM6 GMNN ORC3 MCM2 RFC3 MCM10 MCM5 CDC45
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	0.000702730433534593	0.0251667380766862	0.477270815362862	0.751092915033323	1.88922829886986	36	FOSB FOS CBFA2T3 IL1B MYB PIM1 FLI1 GATA2 NCKAP1L NFATC2 HMGN5 LMO2 LYL1 RUNX1 THRB
WP_RETINOBLASTOMA_GENE_IN_CANCER	0.000710467504698832	0.0251667380766862	0.477270815362862	-0.563241397213736	-1.80750233634416	83	ORC1 MCM4 WEE1 TYMS MCM7 DHFR STMN1 FAF1 SIN3A PCNA RPA1 CDK6 MCM3 RFC4 HMGB2 RBBP4 MCM6 DNMT1 DCK PLK4 TOP2A HMGB1 RFC3 MDM2 ABL1 CDC45 CCNE1 E2F2 SMC1A SKP2
PID_SMAD2_3NUCLEAR_PATHWAY	0.000734710299622887	0.0256566656115834	0.477270815362862	0.643902323543577	1.78213659468386	66	CDKN1A IRF7 JUN ATF3 FOS ZBTB17 AKT1 TFE3 SKI
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.000754791405705479	0.026003854771243	0.477270815362862	-0.702964950062475	-1.92665570704993	34	PSMD9 PSMD14 PSMD1 PSMC2 PSMA3 PSMD11 PSMA2 PSMA5 PSMD2 PSMB4 PSMC4 PSMD8
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.000787847388899971	0.026003854771243	0.477270815362862	-0.702138809932675	-1.92439145817699	34	PSMD9 PSMD14 PSMD1 PSMC2 PSMA3 PSMD11 PSMA2 PSMA5 PSMD2 PSMB4 PSMC4 PSMD8
PID_ATR_PATHWAY	0.000788889271483696	0.026003854771243	0.477270815362862	-0.70069304725578	-1.94095762946612	37	MCM7 RPA1 RFC4 RAD1 NBN TIMELESS MCM2 RFC3 MDM2 CLSPN FANCD2 HUS1 SMARCAL1 RAD51 CCNA2 RFC5 PPP2R1A ATR YWHAB PPP2CA RPA2 RAD9A CDC6
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.000765993606133117	0.026003854771243	0.477270815362862	-0.740328298860201	-1.906243175572	25	GNG11 PLCB1 PAK1
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	0.000775920013049101	0.026003854771243	0.477270815362862	0.55807109347748	1.71856635667961	139	TLR7 IRF7 BIRC3 JUN FOS DUSP6 NFKBIA GSDMD MAP2K7 NFKBIB IRF3 PELI1 OPTN TAB2 UBC DUSP3 RIPK2 N4BP1 PELI2
WP_IL4_SIGNALING	0.000783851286414923	0.026003854771243	0.477270815362862	0.689357763633988	1.82368733963869	49	SOCS3 FOS NFKBIA PIK3CD AKT1 IRS2 STAT3 TYK2 JAK1 BAD GRB2 PTPN6 MAPK14 STAT6 INPP5D MAPK3 ELK1 GAB2 SOS1 STAT5B GATA3
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	0.000796714251546479	0.026018621900041	0.477270815362862	0.949468902367381	1.74667929776062	6	HBB
REACTOME_UNWINDING_OF_DNA	0.000852826095391324	0.0275955746646349	0.477270815362862	-0.871764245674403	-1.94015845194926	12	GINS2 MCM4 MCM7 MCM3 MCM6 MCM2 MCM5 CDC45
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.000872771843912738	0.0276091499397696	0.477270815362862	0.892075921498144	1.83423562886617	11	ESR2 JUN FOS PIK3CD AKT1
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	0.00087628840721457	0.0276091499397696	0.477270815362862	0.714492781818998	1.87909505558431	47	CDKN1A IER3 SOCS3 HSPB1 JUND AKT1 PTK2B RIPK2 VIM
WP_VEGFAVEGFR2_SIGNALING	0.000876729456550665	0.0276091499397696	0.477270815362862	0.456109345029288	1.54830763816043	350	NOTCH4 EGR1 IER5 NR4A1 HSPA1A PRKG1 PTGS2 JUN NR4A2 LIMK1 NFKBIA SOD2 MMP2 NDRG1 HSPB1 MAP2K7 ERG ATF4 AP2A1 AKT1 PTK2B RAB37 STAT3 FLNB STIP1 DNAJA1 EIF4G2 HSP90AA1 LDHA GATA2 TPP1 INPP4B PRRC2C ARPC5L NFATC2 TXNIP CAPN2 MYH9 FGD5 GRB2 PTPN6 NR4A3 PPM1G PAK2 BIN1 TPM3 GLUD1 SRF ACACB PTPN14 PLA2G4A MAPK14 RAB4A PNP
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	0.000893697375917745	0.0278944304855034	0.477270815362862	-0.93696520845381	-1.8006423137541	6	ALG2 DPAGT1 ALG11
REACTOME_DISEASES_OF_DNA_REPAIR	0.00091312723980675	0.0282508752175299	0.477270815362862	-0.652712621233674	-1.89675211452441	48	DNA2 MLH1 RPA1 RFC4 RAD1 NBN WRN RAD51C MSH2 RFC3 BRCA1 BRIP1 HUS1 RAD51AP1 RAD51 RFC5 BARD1 PALB2
WP_PATHOPHYSIOLOGICAL_ROLES_OF_DUX4_IN_FSHD1	0.000986681811058518	0.030261102153073	0.45505986738723	0.93489710033892	1.7688474806101	7	CDKN1A ESR2
PID_REG_GR_PATHWAY	0.000998525524343596	0.0303603407272402	0.45505986738723	0.673084952965141	1.82044070881114	57	CDKN1A EGR1 NR4A1 JUN FOS IRF1 AKT1 HSP90AA1
BIOCARTA_MCM_PATHWAY	0.00107222466937694	0.0317792975537181	0.45505986738723	-0.818830669007876	-1.96652865119433	17	ORC1 MCM4 MCM7 MCM3 MCM6 ORC3 MCM2 MCM5 CCNE1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.00106392204472468	0.0317792975537181	0.45505986738723	-0.844889224361731	-1.9151946553595	13	GNG11 PLCB1
WP_MRNA_VACCINE_ACTIVATION_OF_DENDRITIC_CELL_AND_INDUCTION_OF_IFN1	0.00107007259511117	0.0317792975537181	0.45505986738723	0.928529585439081	1.80316851072291	8	TLR7 IRF7 IRF3
REACTOME_EXTENSION_OF_TELOMERES	0.00113113918892633	0.0327010485192064	0.45505986738723	-0.649169492879072	-1.8724769765565	46	DNA2 PRIM2 SHQ1 CTC1 PCNA RPA1 RFC4 FEN1 WRN PPP6R3 RFC3 LIG1 DKC1 CCNA2 RFC5 PPP6C
REACTOME_PHYSIOLOGICAL_FACTORS	0.0011238472336655	0.0327010485192064	0.45505986738723	-0.931577762066729	-1.79028881947264	6	MME
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	0.00111930929352498	0.0327010485192064	0.45505986738723	-0.789746830049691	-1.92026445876113	18	DLD IDH2 IDH3B SDHD MDH2 SUCLG1 ACO2 SUCLA2
REACTOME_MEIOTIC_RECOMBINATION	0.001202162937258	0.0344717778838126	0.45505986738723	-0.776309569524446	-1.95480222781151	22	DMC1 MLH1 RPA1 MND1 NBN RAD51C FIGNL1 BRCA1 PSMC3IP RAD51
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	0.00127645225949716	0.0354325333252239	0.45505986738723	-0.812858113576001	-1.95218478032802	17	GNG11 PLCB1
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	0.00126123058343781	0.0354325333252239	0.45505986738723	0.931268095265515	1.76198131696612	7	NOTCH4
PID_ERBB1_DOWNSTREAM_PATHWAY	0.00128589857261941	0.0354325333252239	0.45505986738723	0.606357867214045	1.77168152756516	95	ZFP36 EGR1 DUSP1 JUN FOS DUSP6 PIK3CD WASL AKT1 STAT3 WASF2 ARPC4 RALA CAPN2 BAD GRB2 SRF YWHAG
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.00125597135808001	0.0354325333252239	0.45505986738723	-0.498539736417334	-1.70399133284389	127	PSMD9 NUP210 PSMD14 PSMD1 NUP98 PSMC2 PSMA3 NUP93 PSMD11 PSMA2 SLC16A1 PSMA5 SLC33A1 PSMD2 NUP37 NUP107 HK1 PSMB4 DERL1 DERL3 SLC35A3 PSMC4 SLC20A2 PSMF1 PSMD8 SLC17A5 NUP54 SLC40A1 NUP205 SEL1L PSMB5 DERL2 SLC12A6 PSME3 PSMA6 PSMD7 PSMC3 NUP153 NUP214
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.00128084775763572	0.0354325333252239	0.45505986738723	-0.636341189308614	-1.89451978960611	54	DNA2 WEE1 RPA1 RFC4 UBE2N HERC2 RAD1 NBN WRN RFC3 BRCA1 BRIP1 HUS1 BRCC3 TP53BP1 RFC5 YWHAH BARD1 CDK1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.00136201454049962	0.0372389556925748	0.45505986738723	-0.690404267198729	-1.89222993472412	34	PSMD9 PSMD14 PSMD1 PSMC2 PSMA3 PSMD11 PSMA2 PSMA5 PSMD2 PSMB4 PSMC4 PSMD8
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION	0.00149536960176571	0.0405705275802127	0.45505986738723	0.893508937749193	1.811773199732	10	GADD45B CDKN1A GADD45A
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	0.00151954891704162	0.0409118246595861	0.45505986738723	-0.766966248257192	-1.94844962153761	23	ORC1 MCM4 MCM7 MCM3 MCM6 ORC3 MCM2 MCM5 CDC45 CCNE1
BIOCARTA_KERATINOCYTE_PATHWAY	0.00170180530669138	0.0451195851283849	0.45505986738723	0.721312299987906	1.83534114580129	38	JUN FOS NFKBIA PRKCQ MAP3K14 MAP2K7
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	0.00172700425073206	0.0451195851283849	0.45505986738723	0.848182673242639	1.84386814204862	15	ESR2 JUN FOS
REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.00172297490955521	0.0451195851283849	0.45505986738723	-0.535571924759593	-1.75123252498508	93	DNA2 PCNA RPA1 UBE2I RFC4 UBE2N HERC2 FEN1 RAD1 NBN WRN RAD51C TIMELESS RFC3 CLSPN ABL1 PARP2 FIGNL1 BRCA1 BRIP1 HUS1 BRCC3 RAD51AP1 TP53BP1 RAD51 CCNA2 RFC5 BARD1 PALB2 SUMO2 GEN1 ATR POLE SIRT6 RPA2 RFC1 RAD9A
WP_IL6_SIGNALING	0.0017066375582721	0.0451195851283849	0.45505986738723	0.722021241096267	1.82746213057423	37	JUNB SOCS3 IRF1 AKT1 STAT3 TYK2 JAK1 IL6R BAD GRB2
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.00174300586178606	0.0452028064302901	0.45505986738723	-0.602455627525768	-1.80735873604982	56	DNA2 RPA1 UBE2I RFC4 UBE2N HERC2 RAD1 NBN WRN TIMELESS RFC3 CLSPN BRCA1 BRIP1 HUS1 BRCC3 TP53BP1 CCNA2 RFC5 BARD1 SUMO2 ATR SIRT6 RPA2 RAD9A
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.00178539237540013	0.0459640796207025	0.45505986738723	-0.451095750767926	-1.60330876979318	169	CENPO PSMD9 KNTC1 PSMD14 PSMD1 NUP98 PDS5B PSMC2 DYNC1I2 PPP2R5C PSMA3 CENPH DYNC1LI1 PSMD11 ANAPC7 PSMA2 CENPU CENPK PSMA5 PSMD2 RCC2 CDC27 NUP37 NUP107 PSMB4 ANAPC4 KIF2A PSMC4 CLASP1 TUBA1B BUB1 PSMF1 KIF18A PSMD8 SMC1A ANAPC10 KIF2C CLASP2
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0.00184099868660186	0.0467220501383073	0.45505986738723	-0.715028091387859	-1.84109863373973	25	GNG11 PRKAR1A
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING	0.00184132831562935	0.0467220501383073	0.45505986738723	0.755970117219385	1.85617055105337	31	JUNB JUN FOS MAP2K7 BST2 IFITM3 IFITM1
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	0.00190437857663546	0.0479767374270949	0.45505986738723	0.9523892742295	1.69597294024489	5	EGR1 FOSL1 FOS
HALLMARK_PROTEIN_SECRETION	0.00192711907527711	0.048205311904272	0.45505986738723	-0.536564405117608	-1.74651375968522	90	AP1G1 COPB1 AP3B1 DNM1L GOSR2 RAB2A AP2B1 M6PR TMED10 TMX1 SCAMP1 SNX2 SEC22B LAMP2 CLN5 COPB2 SEC24D SNAP23 VPS45 KIF1B DST COG2 PAM TMED2 VAMP4 TPD52 ARFGEF1
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873	0.00211851881730676	0.0525969188144758	0.431707695803346	0.79194873566343	1.84171696394122	23	JUNB JUN IL1B JUND HSP90AA1
WP_MONOAMINE_TRANSPORT	0.00213250904181175	0.0525969188144758	0.431707695803346	0.859589567830834	1.8214764792314	13	ACHE IL1R1 TGFB1I1 TSC2 IL1B
BIOCARTA_PCAF_PATHWAY	0.00216609117276067	0.0530541914328256	0.431707695803346	0.8589922754402	1.82021081235795	13	IRF7 JUN IRF1 IRF3
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	0.00235469179474416	0.057275848000432	0.431707695803346	-0.884728890455531	-1.80683129462203	8	TGFBR2 SMAD2
PID_IL12_2PATHWAY	0.00240961081492006	0.0582102557823497	0.431707695803346	0.716499453032576	1.85167776343267	42	GADD45B FOS IL1R1 IL1B STAT3 TYK2 RIPK2 CD4 MAPK14 GADD45G RAB7A IL12RB2 STAT6 IL18
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.00260394809432206	0.0624770403311151	0.431707695803346	-0.673978357044923	-1.8472105158491	34	PSMD9 PSMD14 PSMD1 PSMC2 PSMA3 PSMD11 PSMA2 PSMA5 PSMD2 PSMB4 PSMC4 PSMD8
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.00269576673003914	0.0642430355192436	0.431707695803346	-0.702179148746096	-1.83260987199228	27	SRP19 SRPRA SEC61B SRP9 RPN2 RPN1 TRAM1 SPCS3 SEC61G SSR1
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	0.00283144570286476	0.0670235502953288	0.354819512103747	0.710288775881236	1.80729236947369	38	CDKN1A BIRC3 PTGS2 JUN AKT1 STAT3 JAK1 IL6R GRB2 UCHL1 MAPK14 MAPK3 CXCL8 RAC1 BCL2L1 SOS1
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.00286604558585814	0.0673902852088111	0.431707695803346	-0.600069075210508	-1.79352199918402	55	PSMD9 PSMD14 BTRC ITCH PSMD1 PSMC2 PSMA3 PSMD11 PSMA2 RBX1 PSMA5 PSMD2 PSMB4 PSMC4 PSMF1 PSMD8 PRKACA
BIOCARTA_DEATH_PATHWAY	0.00291945732440323	0.0680827706775446	0.354819512103747	0.760465252062479	1.84497163017001	29	BIRC3 NFKBIA LMNA TNFSF10 MAP3K14
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.00293410296086952	0.0680827706775446	0.431707695803346	-0.47098613547973	-1.63808878207905	143	ORC1 MCM4 WEE1 PSMD9 TYMS MCM7 DHFR PSMD14 PRIM2 PSMD1 PCNA PSMC2 RPA1 CDK6 MCM3 PSMA3 RBBP4 MCM6 PSMD11 PSMA2 PSMA5 PSMD2 PSMB4 GMNN ORC3 CDK7 TOP2A MCM2 PSMC4 MCM10 MCM5 ABL1 CDC45 PSMF1 PSMD8 CCNE1 E2F2 SKP2
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION	0.00295755045233125	0.0681783035645249	0.354819512103747	0.770494709023186	1.82185368299536	25	TLR7 IRF7 IRF3 TYK2 JAK1
HALLMARK_MYC_TARGETS_V1	0.00312300678597223	0.0709486643064049	0.431707695803346	-0.423764035990442	-1.52583196811463	182	MCM4 TYMS MCM7 PSMD14 PSMD1 GLO1 PCNA RANBP1 RFC4 NCBP1 VBP1 CTPS1 MCM6 CCT5 PSMA2 VDAC3 RAN TUFM ILF2 SMARCC1 CCT2 HNRNPA1 NDUFAB1 SNRPD3 MRPL9 ACP1 MCM2 PSMC4 HDAC2 CBX3 PGK1 MCM5 CDC45 VDAC1 CLNS1A PSMD8 GNL3 HNRNPA3 DEK COX5A PRPF31 CCNA2 PTGES3 HNRNPR CCT7 SSBP1 TFDP1 PSMA6 CDK4 PSMD7 NME1 SNRPD1 RRM1 IMPDH2 EIF4H
WP_GALANIN_RECEPTOR_PATHWAY	0.00313595277624055	0.0709486643064049	0.354819512103747	0.888065538247792	1.80073558733059	10	CDKN1A FOS VAMP2 CDKN1C
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.00313807531380753	0.0709486643064049	0.34452128726268	0.767961721856173	1.82615547134651	26	TLR7 IRF7 IRF3 REL
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION	0.00316220238095238	0.071038775781013	0.354819512103747	0.899902616740894	1.78859947027454	9	GADD45B CDKN1A GADD45A
HALLMARK_ESTROGEN_RESPONSE_LATE	0.003275271698675	0.0720062159838211	0.310776919977249	0.555119929841069	1.67207321257406	121	ZFP36 KLF4 NBL1 SCNN1A FOS CD9 NCOR2 HSPA4L MYB ID2 BLVRB FLNB SLC1A4 JAK1 ALDH3B1 MDK LSR PTPN6 NRIP1 DNAJC1 IL6ST CKB TPBG CHPT1 DUSP2 SLC26A2 ARL3 XRCC3 UNC13B TOB1
REACTOME_NEUROTRANSMITTER_CLEARANCE	0.00328692962103635	0.0720062159838211	0.354819512103747	0.951093464109185	1.69366541856314	5	ACHE
WP_NRF2_PATHWAY	0.00327715355805243	0.0720062159838211	0.318279675040437	0.620074966672674	1.75604224620261	77	EGR1 HSPA1A MAFF DNAJB1 SLC2A3 GSTM3 BLVRB HSP90AA1 SLC39A3 SLC2A11 CES2 SQSTM1 FTL ABCC4 SLC39A8
WP_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	0.00324799388612916	0.0720062159838211	0.354819512103747	0.939367743442087	1.72809681956232	6	NOTCH4 KLF4
PID_CD40_PATHWAY	0.00331241283124128	0.0721165435542469	0.335068558717014	0.767441063520716	1.8249173848105	26	BIRC3 JUN TNFAIP3 NFKBIA MAP3K14 AKT1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.00334453360305082	0.0723691412144799	0.431707695803346	-0.708780952524593	-1.8455556831056	26	GNG11 PRKAR1A
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	0.00337308354903537	0.0725418638868765	0.431707695803346	-0.646693073695342	-1.81832314675528	40	DNA2 RPA1 RFC4 RAD1 NBN WRN RAD51C RFC3 BRCA1 BRIP1 HUS1 RAD51AP1 RAD51 RFC5 BARD1 PALB2 ATR RPA2 RAD9A
PID_HIF1_TFPATHWAY	0.00342298288508557	0.0731688523375565	0.318279675040437	0.672017216339678	1.7778131387066	49	JUN FOS BHLHE40 CITED2 MCL1 NDRG1 ID2 COPS5 AKT1 LDHA GATA2
PID_AVB3_OPN_PATHWAY	0.00344708721130645	0.0732402204474568	0.326351610990907	0.760532788664115	1.82533523761528	27	JUN FOS NFKBIA MAP3K14 MMP2 PTK2B
REACTOME_TELOMERE_MAINTENANCE	0.00350598676215733	0.0740456006594545	0.431707695803346	-0.585697950730503	-1.77272437594543	59	DNA2 PRIM2 SHQ1 CTC1 PCNA RPA1 RFC4 POLR2A FEN1 WRN POLR2K PPP6R3 RFC3 LIG1 DKC1 CCNA2 RFC5 PPP6C
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.00358598207008965	0.0741284764711992	0.310776919977249	0.670823225710025	1.774654451433	49	SOCS3 NFKBIA LEPR PRKCQ NFKBIB AKT1 IRS2 STAT3 PRKAB2
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	0.00359398057175363	0.0741284764711992	0.431707695803346	-0.485092756434618	-1.64777141836742	120	DNA2 PCNA RPA1 UBE2I RFC4 UBE2N MAPK8 HERC2 FEN1 RAD1 NBN WRN RAD51C TIMELESS RFC3 CLSPN ABL1 PARP2 FIGNL1 BRCA1 BRIP1 DCLRE1C HUS1 BRCC3 RAD51AP1 TP53BP1 RAD51 CCNA2 RFC5 BARD1 PALB2 SUMO2 XRCC5 GEN1 ATR KDM4B POLE SIRT6 RPA2 RFC1 RAD9A
