p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PHTF1	3.32267985558145e-112	1.097721736204	0.35	0.199	4.73149611434798e-108
STXBP2	7.05339269576877e-112	0.727087871924897	0.323	0.169	1.00440311987747e-107
CMTM6	2.74684973435665e-111	0.633806247068638	0.489	0.302	3.91151402172387e-107
RNF125	3.82186724230222e-110	-1.66018830970681	0.108	0.245	5.44233895303836e-106
ZFP36L2	7.27910175458074e-110	-0.607866468178974	0.736	0.789	1.0365440898523e-105
FREM1	2.37297589664584e-109	1.68405919957547	0.083	0.021	3.37911767682368e-105
RNASET2	9.12792066574073e-109	-1.38109608345281	0.207	0.342	1.29981590280148e-104
SLC27A2	9.62374795026362e-109	1.37516954063785	0.122	0.041	1.37042170811754e-104
JUN	1.65923249996856e-108	-1.08625495600918	0.394	0.542	2.36274707995523e-104
MSRB3	4.02641101919613e-108	-1.0850890496062	0.264	0.397	5.73360929133528e-104
UBR4	1.134880325655e-107	1.05111805092393	0.174	0.072	1.61606958373272e-103
NDUFB11	1.7925940952934e-107	0.40321281655999	0.809	0.635	2.5526539916978e-103
LDB1	3.00776535448235e-107	1.59949892149674	0.093	0.026	4.28305786478286e-103
AKR1C3	4.31296116841019e-107	-0.796180532251505	0.461	0.554	6.14165670381611e-103
CAPN1	5.02703548519976e-107	0.609946796292583	0.407	0.232	7.15849853092447e-103
MCL1	1.1309731505272e-106	-0.765238843429612	0.509	0.601	1.61050576635074e-102
GSTP1	4.01154018342107e-106	-0.312331562080166	0.923	0.946	5.7124332211916e-102
RGL4	1.46873788713613e-105	-2.1684865795341	0.055	0.176	2.09148275128186e-101
PLXDC2	2.29397507004043e-105	0.795419060654197	0.303	0.161	3.26662049973757e-101
SELPLG	2.37527972371607e-105	1.19881163695564	0.137	0.051	3.38239832657168e-101
FARSA	5.38780975208524e-105	0.694879808431857	0.359	0.2	7.67224108696939e-101
PSME1	2.02357470404071e-104	-0.375527977289944	0.881	0.886	2.88157037855397e-100
GBP4	3.03799525467868e-104	-1.43918043143136	0.154	0.288	4.32610524266244e-100
KCNK5	3.28277510882982e-104	2.66841457468812	0.041	0.005	4.67467175497367e-100
TRAPPC6B	4.67031184950466e-104	1.01662142605292	0.154	0.061	6.65052407369464e-100
CDC5L	5.65074548555416e-104	0.630553789719066	0.4	0.232	8.04666157142912e-100
SLA2	6.13869391752271e-104	1.46683844862363	0.104	0.033	8.74150013855234e-100
ATP2A3	8.11043179398424e-104	1.01174039986033	0.177	0.075	1.15492548746336e-99
PSMA7	8.79974279345522e-104	0.412557007706094	0.831	0.677	1.25308337378802e-99
SKAP1	1.97672122654409e-103	-2.03157410128006	0.061	0.183	2.81485102659878e-99
FES	2.09285623425834e-103	0.673856660137469	0.352	0.196	2.98022727758388e-99
ANKRD27	3.44387772701981e-103	1.34887457943619	0.108	0.035	4.90408188327621e-99
PDCD10	3.99862264652211e-103	0.613745148734194	0.423	0.249	5.69403864864749e-99
MGME1	4.52458846465682e-103	0.937552323162567	0.214	0.099	6.44301397367131e-99
TRIB2	5.56714476694094e-103	3.57484291188436	0.031	0.002	7.9276141481239e-99
PSMD7	1.02454638863485e-102	0.545834782893706	0.523	0.335	1.45895405741602e-98
LAMTOR2	3.94709428281666e-102	0.575796730612068	0.472	0.291	5.62066225873092e-98
TM4SF1	4.49398522720533e-102	-2.0347704125651	0.07	0.192	6.3994349635404e-98
TIMM17A	1.09928729683846e-101	0.74465381779164	0.262	0.132	1.56538511069797e-97
AIMP2	1.48860874596818e-101	0.820967106139281	0.219	0.102	2.11977885425869e-97
CPVL	1.8658809007786e-101	1.10134138364381	0.164	0.068	2.65701440270872e-97
EMP1	2.34214552449666e-101	-3.01992404294549	0.025	0.13	3.33521522688324e-97
MS4A2	3.68771385410923e-101	4.5006762655824	0.032	0.003	5.25130452825154e-97
GRK4	4.76204918746054e-101	1.44437372692502	0.097	0.03	6.78115804294381e-97
RAN	6.83147656675812e-101	0.368439271749254	0.876	0.764	9.72802263106356e-97
DNMT1	6.8913836990306e-101	0.736751657167955	0.291	0.153	9.81333038741958e-97
MYC	1.09867243858367e-100	0.943553565597127	0.322	0.183	1.56450955254314e-96
PIEZO2	1.13476409182043e-100	3.45270216294718	0.031	0.002	1.61590406675229e-96
UROS	2.30235543883271e-100	0.626472851814873	0.399	0.233	3.27855414489778e-96
DBN1	2.87191543701053e-100	1.12281872917169	0.146	0.057	4.089607582303e-96
ELP6	2.90812509668688e-100	0.67863878070533	0.291	0.151	4.14117013768211e-96
GIMAP1	3.04502862839422e-100	-2.38540770781192	0.041	0.153	4.33612076683337e-96
DDX39A	7.90307383537007e-100	0.672761507554308	0.314	0.169	1.1253977141567e-95
AMD1	9.08105195276387e-100	0.455980795001521	0.759	0.583	1.29314179807357e-95
EREG	1.43251052715253e-99	0.59274091081606	0.542	0.368	2.0398949906652e-95
HLA-DMB	3.55205941346325e-99	-1.83384318771407	0.079	0.202	5.05813260477167e-95
MRPS15	3.8094708457543e-99	0.556791892064972	0.483	0.302	5.42468648435412e-95
HIGD2A	6.30048685636635e-99	0.452050973981326	0.734	0.547	8.97189328346569e-95
SYNGR2	6.4639973668647e-99	0.658520424657209	0.36	0.204	9.20473225041534e-95
DECR1	6.52239845294248e-99	0.544177433792437	0.494	0.309	9.2878953969901e-95
SNRPF	7.432688970662e-99	0.401039105398237	0.812	0.645	1.05841490942227e-94
SLC2A1	1.15206563135515e-98	1.4126847057711	0.102	0.033	1.64054145904973e-94
RNASE6	1.27895666200648e-98	2.77321074656575	0.036	0.004	1.82123428669723e-94
PPIA	2.17319598654829e-98	0.28823355737596	0.954	0.911	3.09463108484477e-94
PABPC1	2.55899525903806e-98	-0.233104974900271	0.99	0.989	3.64400924887019e-94
TRIM24	3.99004385989952e-98	0.72435285162831	0.301	0.162	5.68182245649692e-94
COX7B	4.6182131996849e-98	0.431402956388879	0.773	0.598	6.57633559635129e-94
ACTN1	1.00823453039939e-97	0.943234261368688	0.191	0.086	1.43572597128873e-93
HMBS	1.36605553656554e-97	0.97378266962488	0.163	0.068	1.94526308406933e-93
ZNF385D	1.40429934069686e-97	0.744169894765397	0.26	0.133	1.99972226115233e-93
NBAS	3.99596453127499e-97	1.08716318914676	0.154	0.063	5.69025349253558e-93
PCBD1	4.35924829487506e-97	-0.927758034030874	0.332	0.442	6.20756957190209e-93
HMGB3	1.0206396725091e-96	0.772129307265243	0.269	0.14	1.45339089365296e-92
SNRPD1	1.3415215413066e-96	0.370248195241015	0.841	0.691	1.9103266748206e-92
PROM1	1.68531900137839e-96	-1.64269009225426	0.094	0.218	2.39989425796282e-92
EMP3	4.47608257041161e-96	0.540797675560204	0.648	0.485	6.37394158026613e-92
TNFRSF19	4.61228859741985e-96	4.2428876130397	0.026	0.001	6.56789896272587e-92
CBX3	1.05029519119984e-95	0.52982886256596	0.581	0.398	1.49562035226857e-91
RDH11	1.14469545313152e-95	0.645215824463356	0.308	0.167	1.63004632525929e-91
SSX2IP	1.29263762823772e-95	1.31041438411949	0.103	0.034	1.84071598261051e-91
ESYT1	1.95177387346096e-95	0.717956067224499	0.252	0.127	2.7793259958084e-91
B3GNT2	2.30170143948746e-95	0.86558192184445	0.227	0.112	3.27762284983014e-91
VDAC1	2.60574975051849e-95	0.512410746822675	0.602	0.418	3.71058764473833e-91
BIRC3	3.40127599101944e-95	-1.53884833070647	0.11	0.236	4.84341701121169e-91
EPS15L1	7.55335061698846e-95	0.991060099330452	0.172	0.075	1.07559712785916e-90
CD53	8.25405548571334e-95	-0.819984379218178	0.401	0.501	1.17537750116558e-90
TALDO1	1.60750038890167e-94	0.277631169841237	0.958	0.899	2.28908055379598e-90
CNTRL	2.24023884939945e-94	0.575733939708975	0.42	0.253	3.19010012154481e-90
ATP6V0B	8.9795232805395e-94	0.48302169002779	0.622	0.432	1.27868411514883e-89
ABRACL	1.72314469212696e-93	0.429692639948236	0.735	0.55	2.4537580415888e-89
PABPN1	2.1017602165181e-93	0.539305356329152	0.457	0.283	2.99290654832177e-89
UBC	2.70374466475981e-93	-0.419892747159582	0.862	0.875	3.85013240261797e-89
FKBP3	1.16309386035034e-92	0.477904928312709	0.593	0.404	1.65624565713888e-88
CDT1	1.1653024691889e-92	1.29659403539559	0.111	0.039	1.65939071612499e-88
BOLA3-DT	1.2562545676387e-92	1.40560658996047	0.088	0.026	1.78890650431751e-88
CDCA7	1.55180974321639e-92	0.870716108236841	0.202	0.096	2.20977707434013e-88
MRPL47	1.67013375354328e-92	0.579022891623408	0.404	0.239	2.37827046504563e-88
PSMB7	2.50519875369026e-92	0.414580632401823	0.758	0.579	3.56740302525493e-88
ZNF385A	2.5604134577485e-92	1.06077693456052	0.121	0.044	3.64602876383386e-88
SMARCC1	3.17729204624947e-92	0.582159650129507	0.428	0.265	4.52446387385925e-88
DCAF7	5.72307204013234e-92	0.563508757795707	0.403	0.24	8.14965458514846e-88
ENO1	6.71306872175708e-92	-0.325617490575333	0.943	0.942	9.55940985978208e-88
ISCU	7.76460613931733e-92	-0.85929385600608	0.387	0.479	1.10567991423879e-87
CHST12	8.56301923965613e-92	0.490462893630406	0.614	0.423	1.21937393972703e-87
CASP1	1.71642405323416e-91	-2.40213766107134	0.036	0.139	2.44418785180544e-87
HLA-A	1.84352358216914e-91	-0.364987786081766	0.934	0.938	2.62517758100885e-87
JARID2	1.95041235655873e-91	0.730719905828225	0.29	0.158	2.77738719573963e-87
EPSTI1	2.65681003041344e-91	0.781522336514391	0.263	0.139	3.78329748330874e-87
CLDN15	2.9628120440447e-91	-1.81668967261352	0.071	0.186	4.21904435071965e-87
POLR1D	3.06678013854291e-91	0.386672963363184	0.811	0.635	4.36709491728511e-87
CCT2	4.51825615202819e-91	0.408094815151042	0.765	0.58	6.43399676048815e-87
MT2A	7.86114030666752e-91	0.724658184385949	0.31	0.174	1.11942637966945e-86
PLTP	9.12609801603588e-91	1.01945227841072	0.153	0.064	1.29955635748351e-86
TEX2	1.15857295610628e-90	1.58288887235776	0.073	0.02	1.64980788949534e-86
ARHGAP6	1.30982534291418e-90	1.79576062933704	0.056	0.012	1.8651912883098e-86
SPATS2	1.52508446391639e-90	0.709344375801138	0.277	0.148	2.17172027661693e-86
MTCH2	2.5993905491204e-90	0.616303539748527	0.309	0.17	3.70153214194744e-86
BAZ1A	9.69517108100256e-90	0.560766966168212	0.404	0.246	1.38059236193476e-85
SLC39A3	2.14025980339262e-89	0.490491438404351	0.578	0.398	3.04772996003109e-85
BAALC	3.04044820459658e-89	-1.75539734757579	0.079	0.194	4.32959824334554e-85
DKC1	4.35336153009714e-89	0.528830203608699	0.485	0.312	6.19918681885832e-85
TUBA1A	5.38892594813382e-89	-0.579108642762852	0.8	0.807	7.67383055014255e-85
NDUFA4	6.75337233684751e-89	0.282831787182026	0.933	0.864	9.61680220767085e-85
OGG1	1.5756723311995e-88	1.18187155296078	0.11	0.039	2.24375739962808e-84
SMARCA4	2.506281543822e-88	0.693222174930836	0.277	0.15	3.56894491840253e-84
CDH7	2.85713087055871e-88	-4.45447424678352	0.006	0.088	4.06855435967561e-84
TPST2	4.41704226665571e-88	0.5240295027923	0.428	0.26	6.28986818771773e-84
SLC14A1	7.49260429967398e-88	3.72022769553912	0.025	0.002	1.06694685227357e-83
EZH2	8.68364701156484e-88	1.11017556927872	0.123	0.047	1.23655133444683e-83
NDUFS2	9.72501395561301e-88	0.546159345824716	0.438	0.271	1.38484198727929e-83
ARPC2	9.84449250179421e-88	0.290495511693365	0.929	0.82	1.4018557322555e-83
MYCBP2	1.35275546224549e-87	0.557520041559824	0.474	0.308	1.92632377823758e-83
ETS2	1.97989219677104e-87	0.715258414821293	0.36	0.217	2.81936648820196e-83
GATA3	1.17655394741466e-86	-4.21728567912256	0.006	0.087	1.67541282111848e-82
MACIR	1.63314817635538e-86	0.87106276204679	0.174	0.079	2.32560300313007e-82
MLEC	1.84414786381465e-86	0.775439016912936	0.282	0.158	2.62606655807205e-82
LIMCH1	2.0246181424522e-86	-2.51781706335825	0.028	0.123	2.88305623485194e-82
CCT8	2.41347439715821e-86	0.37416325658398	0.815	0.658	3.4367875415533e-82
GLRX3	4.37030564880095e-86	0.560895501437707	0.391	0.235	6.22331524389255e-82
HADH	6.40335056743909e-86	0.629453434178918	0.322	0.183	9.11837120803326e-82
PCNA	6.77873572255487e-86	0.806869144366597	0.264	0.143	9.65291966891814e-82
PRKCQ	7.37616396642483e-86	1.0411596424991	0.134	0.054	1.0503657488189e-81
NDUFB6	1.02635838097682e-85	0.465002867556807	0.585	0.399	1.461534334511e-81
GTF3C6	1.06363049866229e-85	0.444672453336174	0.608	0.42	1.5146098300951e-81
GAB3	2.19760360097683e-85	1.03086840839057	0.128	0.05	3.129387527791e-81
BID	2.82414048646478e-85	0.590874646921992	0.336	0.193	4.02157605272585e-81
MPDU1	5.72315798535094e-85	0.668011498193251	0.26	0.138	8.14977697113973e-81
KLF2	7.82913909139381e-85	-2.10067028246536	0.071	0.18	1.11486940661448e-80
BIN2	9.41671001947029e-85	0.472829225323974	0.581	0.396	1.34093950677257e-80
MPC2	1.25006697324403e-84	0.512526908834112	0.605	0.431	1.7800953698995e-80
GBP2	1.34838828091229e-84	-1.82378547049476	0.063	0.17	1.9201049120191e-80
SOS1	1.7850474448104e-84	1.04511136203633	0.134	0.055	2.54190756141002e-80
ALOX12	2.2538593919401e-84	3.60461523699815	0.024	0.002	3.2094957741227e-80
UCHL1	7.46739651680589e-84	-2.31699434440291	0.045	0.144	1.06335726399316e-79
FAM83D	1.47508513946388e-83	3.18413084791954	0.028	0.003	2.10052123859656e-79
HAUS1	4.12023854529765e-83	0.55406225230328	0.372	0.222	5.86721968850386e-79
SUPT16H	9.84581074731763e-83	0.63026136646589	0.321	0.186	1.40204345041803e-78
CAPZA1	1.28558682350442e-82	0.529694541726354	0.434	0.273	1.8306756366703e-78
BBLN	1.32880310675978e-82	0.350773753470048	0.819	0.659	1.89221562402593e-78
XBP1	1.72194056133702e-82	-0.676145485341336	0.498	0.58	2.45204335934392e-78
RAP2B	1.75151265207293e-82	0.887405084418762	0.155	0.068	2.49415401655186e-78
CD59	1.76655487304245e-82	-0.780537132411605	0.383	0.477	2.51557413921245e-78
MGST1	2.30717458608879e-82	-0.748400523680218	0.328	0.442	3.28541661059044e-78
SORBS3	2.33457503801454e-82	-2.78453884087873	0.022	0.11	3.32443485413271e-78
SNRPE	3.00040794897259e-82	0.302006112624408	0.906	0.796	4.27258091933696e-78
GRPEL1	3.96100695364868e-82	0.808070478432638	0.167	0.076	5.64047390199572e-78
TXNDC17	4.77725553017525e-82	0.530093001193097	0.375	0.224	6.80281187496956e-78
BEX5	5.76092924513345e-82	-1.69795048778599	0.085	0.192	8.20356324507004e-78
MICU1	6.07299219149486e-82	0.837531551668012	0.182	0.086	8.64794088068868e-78
LYAR	6.83117093733252e-82	0.622357379827066	0.28	0.154	9.7275874147615e-78
C19orf48P	9.49048957306005e-82	0.498573610852786	0.46	0.294	1.35144571520375e-77
SSBP2	2.04340326661715e-81	-0.77199267411751	0.367	0.465	2.90980625166282e-77
FBN1	2.88071586347448e-81	1.51145550410605	0.072	0.021	4.10213938958766e-77
GMCL1	3.58792857325614e-81	0.720566118780822	0.224	0.115	5.10921028831674e-77
NR4A2	4.25859303567146e-81	-1.10645955455539	0.294	0.399	6.06423648279616e-77
TIMM8B	4.72695725503616e-81	0.502384740786012	0.485	0.318	6.7311871311715e-77
CDKN2C	4.77139197773731e-81	1.18464712590941	0.108	0.04	6.79446217629793e-77
PARVB	5.67369301173007e-81	0.701606491184014	0.258	0.141	8.07933884870362e-77
KGD4	1.15893307008748e-80	0.511874584470696	0.42	0.261	1.65032069180457e-76
CENPW	4.90445893432967e-80	0.770580244996912	0.182	0.087	6.98394952248545e-76
AKR1A1	5.03286671939921e-80	-0.618206000070075	0.53	0.584	7.16680220842447e-76
FLNA	5.53062384410679e-80	0.885097060971622	0.159	0.072	7.87560835400807e-76
VDAC3	6.47788488315024e-80	0.423555290460248	0.648	0.464	9.22450807360594e-76
CBFA2T3	7.40716597233452e-80	0.712577294877967	0.237	0.124	1.05478043446044e-75
KCNK6	7.42960256273998e-80	1.61237601142073	0.064	0.017	1.05797540493417e-75
TBCB	8.21698668805115e-80	0.482093868461177	0.498	0.327	1.17009890437848e-75
NDUFB4	1.1097933909745e-79	0.372788182706469	0.764	0.595	1.58034578874769e-75
MYO1F	1.34111163189744e-79	0.776291756392986	0.202	0.101	1.90974296382195e-75
C12orf76	1.53759421687539e-79	0.624499603372304	0.35	0.21	2.18953416483056e-75
ZFAND6	1.62828540484587e-79	0.444948067301268	0.526	0.347	2.31867841650052e-75
PPP1R15A	8.13764781698727e-79	-0.584954327174871	0.63	0.67	1.15880104913899e-74
E2F3	1.29875185786781e-78	0.770682258193349	0.189	0.092	1.84942264560376e-74
TST	1.41535566670737e-78	2.21295926066225	0.04	0.007	2.01546646939129e-74
DNM1L	1.57380964333776e-78	0.686902102637821	0.257	0.141	2.24110493211298e-74
NDUFS6	1.88875302221959e-78	0.432136135603441	0.589	0.41	2.68958430364069e-74
POLR2E	3.34855313698248e-78	0.489526985857813	0.482	0.318	4.76833966706305e-74
CEACAM4	5.41172276354221e-78	-3.8847799162315	0.008	0.083	7.70629321528411e-74
SUMO2	9.11198396321994e-78	0.222777556710632	0.974	0.941	1.29754651636252e-73
DNAJC15	1.08470591587014e-77	0.47693433168078	0.449	0.287	1.54462122419908e-73
BTK	1.20004409509491e-77	0.652353493994983	0.259	0.141	1.70886279141516e-73
UQCRQ	1.59601669693664e-77	0.37286849173165	0.735	0.569	2.27272777643778e-73
PHKB	1.97263574846188e-77	0.692129732168351	0.247	0.134	2.80903330580971e-73
HBQ1	3.09503378326015e-77	2.54413557103112	0.035	0.005	4.40732810736246e-73
SHMT2	5.43826464817205e-77	0.59573630956597	0.281	0.158	7.744088858997e-73
CIAPIN1	6.78904541930677e-77	0.714633124703706	0.222	0.116	9.66760067709284e-73
NASP	1.17896513291711e-76	0.475040701551829	0.565	0.399	1.67884634927396e-72
MRPS23	1.59605671575343e-76	0.499039283457432	0.348	0.204	2.27278476323289e-72
HMGA1	1.92196810963343e-76	0.466202669265754	0.638	0.486	2.736882588118e-72
SLIRP	2.72980566542536e-76	0.459657227368888	0.547	0.376	3.88724326756571e-72
SLC25A3	3.07967060666848e-76	0.255127014954989	0.941	0.864	4.38545094389592e-72
TRIM22	3.85415271570513e-76	-1.51942237641784	0.092	0.198	5.48831346716411e-72
BEX2	4.17391570724807e-76	-0.546653480814463	0.551	0.617	5.94365596712126e-72
EIF4G2	6.58080645279335e-76	0.459278922466632	0.576	0.408	9.37106838877773e-72
HNRNPA2B1	1.13992739972589e-75	0.274870566788085	0.943	0.875	1.62325661720966e-71
TESC	1.39438692823496e-75	2.12467473661259	0.042	0.008	1.98560698580658e-71
TSC22D3	1.7371341935458e-75	-0.403210963114179	0.816	0.868	2.47367909160922e-71
FBLN2	1.83886609913675e-75	4.53355236322029	0.018	0.001	2.61854532517074e-71
SLA	4.62535971498414e-75	0.579555847617039	0.324	0.193	6.58651223413742e-71
LEPROT	6.87032871771873e-75	0.421648247906714	0.705	0.537	9.78334809403147e-71
ITPRID2	7.76979868911595e-75	0.892088632296931	0.158	0.074	1.10641933333011e-70
SNRPB	7.93863328595099e-75	0.384499336959044	0.748	0.606	1.13046137991942e-70
H2AZ1	8.95726966709463e-75	0.424485216531631	0.841	0.725	1.27551520059427e-70
CCAR1	1.25525616577429e-74	0.489276912007175	0.368	0.224	1.78748478006259e-70
TIA1	1.25717731763488e-74	0.679295556114612	0.231	0.124	1.79022050031207e-70
HNRNPR	1.37722618176037e-74	0.406619853101879	0.627	0.456	1.96117008282676e-70
UQCR10	1.76312178224685e-74	0.364864594874543	0.727	0.556	2.51068541791951e-70
RFXANK	1.81523029667904e-74	0.501804608343641	0.359	0.215	2.58488794247096e-70
OAZ2	2.58403353284199e-74	0.523214429188196	0.461	0.305	3.67966375076699e-70
SPTSSA	2.58686356292094e-74	0.560732801058444	0.281	0.158	3.68369371359942e-70
UBE2I	2.61639873598711e-74	0.388854733032035	0.671	0.485	3.72575180004564e-70
PRPF40A	3.04696544482111e-74	0.424735949033744	0.569	0.394	4.33887879342525e-70
ASL	3.71296435787951e-74	0.841626621583922	0.135	0.058	5.28726124562043e-70
CMIP	3.97499350992232e-74	0.863693687547845	0.164	0.078	5.66039075812938e-70
VPS28	4.00162320052956e-74	0.365920624878976	0.723	0.55	5.69831143755409e-70
DLK1	5.22144705532282e-74	-4.36752420712041	0.005	0.074	7.43534060677969e-70
PTTG1	6.14147765874036e-74	0.701072094084343	0.224	0.12	8.74546418604628e-70
EIF5A	6.76993886829876e-74	0.466488749122877	0.666	0.51	9.64039294845743e-70
TOP1	9.63360855293604e-74	0.481750037733913	0.414	0.263	1.37182585793809e-69
ASAH1	1.06695858361295e-73	0.45100931480476	0.623	0.446	1.51934902306484e-69
NDUFS5	1.16308056707831e-73	0.293938336520754	0.884	0.783	1.65622672751951e-69
MAP3K5	1.42634310997559e-73	1.0059733891292	0.119	0.049	2.03111258860524e-69
ACAA2	2.00117795216043e-73	0.599199877076967	0.258	0.143	2.84967740387645e-69
RUFY1	2.37791605477834e-73	0.846938059126898	0.177	0.087	3.38615246200435e-69
LPCAT3	2.4548991426231e-73	0.680743652286417	0.205	0.105	3.49577637909529e-69
KCNJ12	2.94314111751792e-73	1.97265982252222	0.042	0.008	4.19103295134552e-69
POLR3D	3.02828012809916e-73	0.661890294947872	0.235	0.128	4.3122709024132e-69
PAFAH1B3	3.15053366492365e-73	0.474992580630631	0.479	0.318	4.48635993885128e-69
SIGLEC10	4.1898703966406e-73	1.15547798586968	0.088	0.031	5.96637544481621e-69
HMGB2	5.18786926650191e-73	0.357409728809829	0.798	0.644	7.38752583549873e-69
CS	6.62581728458372e-73	0.679790661208506	0.217	0.114	9.43516381324721e-69
HIPK2	7.24341889967748e-73	0.9331218616923	0.148	0.068	1.03146285131407e-68
PSMA5	8.99119045603389e-73	0.426412601098468	0.547	0.375	1.28034552093923e-68
HSBP1L1	1.24993425161698e-72	-2.39114765236514	0.026	0.108	1.77990637430258e-68
ZDHHC2	1.75822569993113e-72	1.03236429684424	0.111	0.045	2.50371339670193e-68
POLE2	2.09822916553754e-72	1.53552893681697	0.056	0.015	2.98787833172546e-68
GJA4	3.37292030791439e-72	2.11033404529464	0.036	0.006	4.8030385184701e-68
MDM1	3.82748151668419e-72	0.931952747565957	0.13	0.057	5.45033367975828e-68
SMAP1	3.86192679082765e-72	0.629387136884998	0.252	0.14	5.49938375013857e-68
IFT25	4.45068346547309e-72	0.448130252351236	0.417	0.263	6.33777325483368e-68
SRP19	4.81514461815645e-72	0.44584842529005	0.383	0.235	6.85676593625478e-68
ASH2L	6.55035268915385e-72	0.566532487110878	0.26	0.144	9.32770222935509e-68
DNAJC6	1.43836396511181e-71	2.00029994225293	0.041	0.008	2.04823028631921e-67
SOCS3	1.58351072885754e-71	-1.69184719146988	0.072	0.169	2.25491927789314e-67
MZB1	1.60115280693067e-71	-1.94217449085987	0.065	0.16	2.28004159706928e-67
STRADB	1.69241597810928e-71	0.867951362627374	0.146	0.067	2.41000035282761e-67
BTG2	2.08569994394163e-71	-1.08610954222098	0.196	0.308	2.97003672017288e-67
