p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MAZ	0	1.10506123147443	0.356	0.12	0
KHSRP	0	0.95159369093445	0.359	0.123	0
CENPK	0	2.18875276470618	0.276	0.041	0
IFT57	0	0.569441627085357	0.423	0.188	0
HPGDS	0	1.51202185210992	0.304	0.069	0
PSMD1	0	0.784609164545953	0.379	0.145	0
NUP210	0	1.76968021422083	0.29	0.056	0
LAP3	0	0.592745905480823	0.416	0.182	0
PPP1R14B	0	1.54543374868362	0.319	0.085	0
GPN3	0	0.844458135922005	0.361	0.127	0
YWHAE	0	0.480817674267906	0.874	0.64	0
NDUFV3	0	0.639912188242358	0.402	0.169	0
RRM1	0	1.37044399317821	0.313	0.08	0
SRSF2	0	0.576304169664679	0.791	0.558	0
LYZ	0	1.30729952807067	0.403	0.171	0
BRI3BP	0	2.45825903880005	0.264	0.032	0
REEP5	0	1.89068488764365	0.282	0.05	0
ASRGL1	0	1.88375456416163	0.284	0.052	0
TMEM160	0	0.933697154480003	0.418	0.186	0
GLA	0	1.40227610051876	0.305	0.074	0
UBL5	0	0.66258895557666	0.91	0.679	0
STMN1	0	1.38641209488824	0.977	0.747	0
C16orf74	0	4.01628163247465	0.241	0.011	0
RRP7A	0	0.585960640058538	0.407	0.177	0
HTATSF1	0	0.730402536007872	0.391	0.162	0
FARSB	0	0.878525581759183	0.35	0.121	0
TOP1MT	0	0.562027717416181	0.41	0.181	0
ELANE	0	5.12715989677347	0.273	0.045	0
XIST	0	0.613439940604346	0.462	0.234	0
IFRD2	0	0.650232196210629	0.384	0.157	0
LRPPRC	0	0.950234600501618	0.349	0.122	0
MTHFD2	0	0.881948423416739	0.352	0.125	0
ERH	0	0.710231595906032	0.916	0.69	0
ACIN1	0	0.632237188436255	0.398	0.172	0
ITGB3BP	0	0.694477913626414	0.376	0.15	0
PPIF	0	2.31212972140999	0.266	0.04	0
CD320	0	2.28042221017169	0.262	0.036	0
FAM120A	0	0.909771263454697	0.351	0.125	0
TSC22D1	0	-2.32613186663656	0.5	0.726	0
CLSPN	0	3.87287386842144	0.237	0.012	0
TYROBP	0	1.41854620081918	0.3	0.075	0
MED13L	0	1.03145755577486	0.34	0.116	0
EIF4A3	0	0.598444366883905	0.401	0.177	0
ZFP36	0	-2.176794888042	0.442	0.666	0
ACTL6A	0	0.715744671420816	0.368	0.144	0
PABPC4	0	0.767129842349079	0.385	0.162	0
IKBIP	0	0.686001032686679	0.369	0.146	0
CPVL	0	1.7166489771659	0.291	0.068	0
ZSCAN16-AS1	0	0.770083270140574	0.37	0.148	0
GANAB	0	0.653356017226372	0.386	0.164	0
HSPD1	0	0.802247265879053	0.944	0.722	0
GALK1	0	0.767048062738254	0.357	0.135	0
SLC27A5	0	0.845220818580232	0.343	0.122	0
PM20D2	0	1.32578861559726	0.298	0.077	0
EXOSC3	0	0.878124532425918	0.334	0.114	0
IPO7	0	0.957136748068736	0.334	0.114	0
KNOP1	0	1.07489113122164	0.315	0.095	0
SAAL1	0	1.20773707020381	0.304	0.084	0
PAK1IP1	0	1.10985927301623	0.312	0.093	0
DYNC2I2	0	2.12614831144619	0.256	0.038	0
FLT3	0	0.745356411507721	0.379	0.161	0
LYST	0	2.13841745933786	0.262	0.045	0
ERLIN1	0	0.915357302266057	0.326	0.109	0
CLEC9A	0	-3.66753253470187	0.046	0.263	0
ELAVL1	0	0.739095813975048	0.381	0.164	0
MIS18A	0	0.959385468099557	0.317	0.1	0
PTPRE	0	1.46639210805118	0.287	0.07	0
NR4A1	0	-3.43989722129282	0.08	0.297	0
C12orf75	0	1.29233328323187	0.294	0.077	0
DERA	0	0.753689816151999	0.343	0.127	0
LMNB1	0	2.48315474571197	0.248	0.032	0
CISD1	0	0.62354782381577	0.368	0.152	0
PRSS57	0	1.36740038811089	0.979	0.763	0
EFTUD2	0	1.11408753996659	0.305	0.09	0
USP48	0	0.685499405713557	0.364	0.15	0
TGS1	0	0.682118434234137	0.363	0.149	0
RHOC	0	-2.53624603131035	0.131	0.345	0
DDX49	0	0.786280009564327	0.336	0.123	0
TRH	0	2.83816706387473	0.236	0.023	0
BAZ1B	0	0.976815346951503	0.329	0.117	0
TMEM106C	0	0.735668280772099	0.361	0.149	0
NCL	0	0.867383680175584	0.944	0.732	0
CS	0	0.886163341752891	0.325	0.114	0
RIF1	0	0.678961926984455	0.369	0.158	0
PBDC1	0	0.631174886866263	0.36	0.149	0
TMEM97	0	1.2031985533845	0.291	0.08	0
HMGN2	0	1.17516451934486	0.925	0.715	0
GART	0	0.862576874064931	0.32	0.11	0
GLRX5	0	1.26786078937981	0.311	0.101	0
TRAP1	0	1.12187668330396	0.299	0.089	0
GSPT1	0	0.756747013121533	0.358	0.148	0
RFC2	0	0.971552402543408	0.312	0.103	0
TSFM	0	0.792105472274267	0.323	0.114	0
ATAD5	0	1.82557717267423	0.257	0.048	0
RBFA	0	0.614385840229087	0.358	0.149	0
ABHD14A	0	0.649652271191037	0.347	0.138	0
RAN	0	1.2313703349903	0.973	0.764	0
TRUB2	0	0.67620472182262	0.343	0.135	0
YDJC	0	0.735400143436216	0.351	0.143	0
YWHAH	0	0.771911700023673	0.376	0.168	0
WDR12	0	1.15542785619253	0.293	0.085	0
MYO1F	0	0.96802458108689	0.308	0.101	0
TIMM17B	0	0.632183987410667	0.345	0.138	0
NUCB2	0	1.21766495492832	0.985	0.779	0
NUP37	0	0.710991554493569	0.324	0.119	0
TMEM11	0	0.6254265602653	0.343	0.138	0
ARRDC1	0	0.774126251283135	0.322	0.118	0
GNPTAB	0	0.899856791349818	0.322	0.118	0
CASP6	0	0.646674972229217	0.351	0.147	0
UBE2T	0	1.79694383430216	0.248	0.045	0
STARD7	0	0.807217311619001	0.33	0.127	0
SRD5A3	0	0.88866964058888	0.311	0.108	0
TK1	0	3.74706873940274	0.219	0.016	0
RAD51C	0	0.624016547328908	0.343	0.141	0
ERI3	0	0.681477379015742	0.334	0.132	0
GRPEL1	0	1.1682427834031	0.278	0.076	0
EZH2	0	1.82896314029605	0.249	0.047	0
RCC1	0	0.892189939487007	0.302	0.1	0
SLC29A1	0	1.94898510120647	0.243	0.041	0
NIBAN1	0	2.79864599537719	0.223	0.022	0
CD302	0	0.840068170131803	0.315	0.114	0
ADPGK	0	0.742888919630236	0.334	0.133	0
TFRC	0	1.45814695457964	0.269	0.069	0
FLNA	0	1.36451353288074	0.272	0.072	0
FCER1A	0	-4.27816054057658	0.038	0.238	0
PCCB	0	1.24537558606659	0.275	0.076	0
EIF4G1	0	0.752907212116327	0.324	0.125	0
CENPM	0	3.35574426536851	0.214	0.015	0
SSR4	0	0.573865078037942	0.937	0.739	0
FAM174C	0	0.850248613872736	0.33	0.132	0
ADSL	0	0.769249085610638	0.344	0.146	0
RBM3	0	0.559644866041019	0.946	0.748	0
H1-0	0	-2.02036912206441	0.295	0.492	0
EXOSC9	0	0.901240161161613	0.296	0.099	0
MS4A3	0	5.23514897553816	0.204	0.007	0
PGM1	0	0.76236747935189	0.307	0.111	0
RABL6	0	1.29147387061828	0.275	0.079	0
PBX1	0	-2.68261414881257	0.084	0.279	0
UCHL5	0	0.731975250665339	0.306	0.111	0
CPSF3	0	0.646333084889997	0.322	0.127	0
FDX1	0	0.821729496172284	0.328	0.133	0
PLIN2	0	1.30279254198138	0.259	0.065	0
NUP214	0	1.01367588067929	0.289	0.095	0
GMCL1	0	0.806914761768002	0.308	0.115	0
PRTN3	0	4.77878371626877	0.23	0.037	0
GCDH	0	0.851798912069905	0.293	0.1	0
COX5B	0	0.572145642816362	0.94	0.747	0
APEX1	0	0.433641314903847	0.93	0.738	0
CSTA	0	5.10308252687198	0.198	0.006	0
CTNNAL1	0	2.96847654470685	0.211	0.019	0
SURF4	0	0.756122316699738	0.312	0.12	0
RNASEH2A	0	1.70929719051319	0.247	0.055	0
YIF1B	0	0.890348767708337	0.289	0.097	0
MORN2	0	0.965773377050237	0.277	0.086	0
THOC3	0	0.779295505671873	0.3	0.109	0
CEBPD	0	4.6415920282105	0.195	0.006	0
HMOX2	0	0.710354265059067	0.299	0.11	0
HSPA8	0	0.630518834965923	0.917	0.729	0
RRP1	0	0.672711557577876	0.303	0.115	0
PXMP2	0	1.84181615577682	0.236	0.049	0
SERBP1	0	0.562844734779395	0.941	0.754	0
FNDC3B	0	2.29493916642547	0.217	0.031	0
CLU	0	-2.09243666668421	0.261	0.447	0
BRD7	0	0.751465290139265	0.307	0.121	0
SLC25A19	0	1.38994058775573	0.243	0.057	0
SLC2A4RG	0	2.35926368489497	0.213	0.027	0
CHAF1A	0	2.11923996168952	0.219	0.034	0
PARK7	0	0.547865766382833	0.945	0.76	0
HOPX	0	-1.60801519941103	0.636	0.821	0
NTMT1	0	0.790031063477648	0.284	0.1	0
TUBB	0	0.669274845726509	0.921	0.739	0
IDH1	0	0.783222036289236	0.28	0.098	0
PTGS1	0	-4.26936129812195	0.026	0.208	0
SUZ12	0	0.777530273101453	0.299	0.117	0
ACOT7	0	2.04490073784987	0.212	0.031	0
RMDN1	0	1.09380688973923	0.254	0.073	0
PXK	0	1.2741479662619	0.245	0.065	0
LIMS1	0	-1.73068534635676	0.42	0.599	0
NICOL1	0	1.09122478020698	0.287	0.108	0
HIRIP3	0	1.18699333693444	0.244	0.065	0
PTPRC	0	-1.73472675365899	0.385	0.564	0
GNB4	0	0.845981393044688	0.277	0.099	0
FUT7	0	3.10810413411262	0.193	0.015	0
ST3GAL4	0	1.06911258818376	0.259	0.081	0
DPCD	0	1.45988764085106	0.227	0.049	0
DCPS	0	0.806889162042468	0.268	0.092	0
GOT2	0	0.780568666785148	0.272	0.096	0
KBTBD11	0	4.19029792827664	0.183	0.007	0
HMBS	0	1.15515136044439	0.244	0.068	0
BCL2	0	2.19915700127825	0.207	0.031	0
GSS	0	0.70226577167362	0.278	0.103	0
RABEPK	0	0.812802791458112	0.267	0.092	0
SELPLG	0	1.51231062820414	0.226	0.051	0
PNP	0	0.645587646714582	0.273	0.098	0
LMNA	0	-3.66111554567105	0.047	0.222	0
ARMC6	0	1.03388905561457	0.247	0.072	0
SEC61A1	0	0.777417401166101	0.277	0.103	0
ORC6	0	2.85270576139812	0.192	0.018	0
MEG3	0	-6.32314660120288	0.006	0.18	0
LIG1	0	1.90818144248754	0.208	0.034	0
DNTT	0	2.27648143029528	0.237	0.064	0
MSH2	0	0.811763979278465	0.264	0.092	0
TOMM5	0	0.942635987260307	0.265	0.093	0
SEH1L	0	0.908308156164147	0.255	0.083	0
TPI1	0	0.834197036949118	0.954	0.782	0
TSC22D3	0	-1.943320548474	0.697	0.868	0
SCO1	0	0.75851936633719	0.263	0.092	0
CCDC167	0	0.900332605280867	0.255	0.084	0
SUB1	0	0.493729032478603	0.95	0.779	0
FOSB	0	-1.55188581323735	0.559	0.73	0
SUCNR1	0	6.72657296447514	0.171	0.001	0
COX7A2	0	0.614978925932606	0.958	0.788	0
TOPBP1	0	1.29010490000929	0.229	0.06	0
BRCA1	0	2.61876230986389	0.189	0.02	0
CRLS1	0	0.996969436079892	0.259	0.09	0
COX6C	0	0.717045247384069	0.962	0.793	0
H2AC6	0	-3.29171747033058	0.053	0.221	0
CD81	0	0.903125006813319	0.258	0.09	0
NUP93	0	0.859531444412662	0.254	0.086	0
EFHD2	0	1.55101516767135	0.217	0.049	0
WDR41	0	0.923077960011469	0.247	0.08	0
CSE1L	0	0.992712957606585	0.239	0.072	0
ID1	0	-2.18803476660486	0.145	0.311	0
ATAD2	0	1.66161920465431	0.212	0.046	0
IQGAP1	0	1.04251225262508	0.241	0.075	0
KLHL23	0	0.977802800900879	0.243	0.078	0
KIT	0	0.978713394267586	0.244	0.079	0
SLC38A5	0	1.03958061683184	0.24	0.075	0
VPREB1	0	3.03435047630115	0.181	0.016	0
CENPF	0	1.68806752714282	0.21	0.046	0
HGF	0	3.20864762302557	0.178	0.014	0
TIMM8A	0	0.831551582421872	0.245	0.081	0
SORD	0	0.944007820452498	0.239	0.075	0
LGALS3BP	0	1.24213660465102	0.225	0.062	0
TMA7	0	0.65614571782359	0.956	0.793	0
TUBA1B	0	1.50494145027946	0.98	0.818	0
MRPL35	0	0.883121622864037	0.235	0.073	0
TESC	0	3.81013029061984	0.169	0.008	0
COLGALT1	0	1.78850115189717	0.196	0.035	0
VAT1	0	0.98783069340297	0.244	0.083	0
SKAP1	0	-3.82686842461591	0.023	0.183	0
H2BC21	0	-2.86636971093898	0.08	0.24	0
MND1	0	3.27520220956258	0.172	0.012	0
SNRPE	0	0.721741513847287	0.956	0.796	0
PRKAG2-AS1	0	0.84293394682118	0.234	0.075	0
STT3A	0	1.00670513756401	0.232	0.073	0
PHF19	0	1.14580863148236	0.219	0.06	0
PDCD11	0	1.10179777172502	0.229	0.07	0
RAD51AP1	0	3.31157393997221	0.17	0.011	0
GLRX2	0	0.782347171562	0.241	0.082	0
GATA2	0	-1.68928519155351	0.199	0.358	0
RFC5	0	1.37970423431796	0.205	0.046	0
RREB1	0	1.05307381838204	0.234	0.076	0
CTNNBIP1	0	1.17262905824512	0.224	0.066	0
COPRS	0	1.35680007540525	0.216	0.058	0
CENPN	0	1.43978793844808	0.202	0.045	0
LRR1	0	1.41479250150225	0.199	0.042	0
ALYREF	0	1.87823912685808	0.193	0.036	0
ACLY	0	0.905388298499945	0.233	0.077	0
RBBP8	0	1.66825087486838	0.195	0.039	0
ESYT2	0	0.876513759197526	0.235	0.079	0
HCFC1	0	0.912959888634623	0.237	0.081	0
RAC3	0	1.33569637621104	0.208	0.053	0
NDUFS5	0	0.428378879560597	0.936	0.783	0
SLC16A1	0	1.33238517739268	0.202	0.049	0
CTPS1	0	1.88789712819556	0.184	0.031	0
SIGMAR1	0	0.972645214083471	0.216	0.065	0
RNASE3	0	5.98921608299739	0.153	0.002	0
NUSAP1	0	1.97111349958786	0.178	0.027	0
RMI2	0	2.18340599382249	0.175	0.024	0
PIEZO1	0	0.944524034595979	0.223	0.073	0
DNAJC12	0	1.15554933288712	0.209	0.059	0
KIF20B	0	0.908553308146301	0.22	0.07	0
BOLA2B	0	1.50721765646145	0.21	0.06	0
IL6R	0	1.11369627335563	0.209	0.06	0
SMC6	0	1.10017998517399	0.209	0.06	0
BRCA2	0	1.96921041940448	0.179	0.03	0
ARPC2	0	0.640223811530034	0.968	0.82	0
PIGX	0	0.988534273522096	0.219	0.071	0
SLC2A5	0	1.06678980396044	0.204	0.056	0
ST3GAL6	0	1.8074947090439	0.178	0.03	0
EMC8	0	1.16331041019358	0.205	0.058	0
CD52	0	-1.31118815180437	0.672	0.819	0
MAPKAPK2	0	1.22044483786249	0.201	0.055	0
DPP3	0	1.17731344633841	0.199	0.053	0
PAK1	0	0.968382643899497	0.209	0.063	0
SMCO4	0	0.793404221544255	0.212	0.066	0
THOP1	0	1.04554953994601	0.204	0.059	0
TTLL12	0	1.7148566539919	0.181	0.036	0
POLD3	0	1.31340495332241	0.188	0.044	0
SPON2	0	3.66781091210069	0.152	0.008	0
HLA-DQB1	0	-1.59199573009289	0.295	0.438	0
CYTL1	0	-1.40445281820037	0.557	0.7	0
APOO	0	0.994346940751692	0.201	0.059	0
TCEAL2	0	-6.10016172590599	0.004	0.146	0
FAM107B	0	3.70564831109682	0.15	0.008	0
TMEM156	0	1.17449282732148	0.196	0.055	0
CHMP1B	0	-1.75901670746951	0.378	0.519	0
DERL3	0	2.40048171709553	0.161	0.02	0
SKP2	0	0.977554216715598	0.196	0.056	0
TRIM14	0	1.20210128509074	0.193	0.053	0
MACROD1	0	1.53906908925602	0.182	0.043	0
PGP	0	2.01910166070308	0.166	0.027	0
PPP1R15A	0	-1.49856310807788	0.531	0.67	0
OPN3	0	1.65759970405316	0.175	0.036	0
SRSF3	0	0.535663365779159	0.969	0.831	0
CFH	0	-3.83692056047289	0.026	0.162	0
LST1	0	-1.50977920406397	0.544	0.68	0
DENND3	0	1.80064188250316	0.165	0.029	0
SAC3D1	0	1.74442475001085	0.168	0.032	0
LDHA	0	0.55835557661586	0.939	0.803	0
HMGN1	0	0.492995009181618	0.939	0.803	0
PUS1	0	1.17924534668494	0.182	0.047	0
DSN1	0	1.73759549545519	0.163	0.028	0
ATAD3A	0	1.70546841979097	0.167	0.033	0
NUDT8	0	1.55489330347397	0.177	0.043	0
NRIP1	0	-1.62496899399272	0.302	0.436	0
MCMBP	0	1.29368010677251	0.178	0.045	0
POLE2	0	2.57446652760189	0.147	0.015	0
IGFBP2	0	5.9603862341592	0.133	0.002	0
EMP3	0	-1.5113196049086	0.354	0.485	0
NOM1	0	1.19186280939327	0.177	0.047	0
DTL	0	3.26702990007285	0.138	0.009	0
IRF8	0	3.68400602008844	0.138	0.01	0
POLD1	0	1.81650369459225	0.155	0.027	0
HLA-E	0	-1.5622482923361	0.79	0.917	0
TXN	0	0.747628158840996	0.976	0.849	0
CDC6	0	3.97787826053487	0.132	0.005	0
NXT2	0	1.35704300150386	0.164	0.038	0
CDC45	0	3.58562383126872	0.132	0.007	0
RFC3	0	1.5297524795564	0.153	0.029	0
SERPINB8	0	3.40632629561382	0.132	0.008	0
SLC19A1	0	1.45806500316741	0.157	0.033	0
IL17RA	0	2.44964552660211	0.137	0.016	0
NCLN	0	1.32543199097766	0.16	0.039	0
CCNB2	0	2.42603998252236	0.135	0.015	0
NPR3	0	-1.39115116211374	0.343	0.463	0
POLR1G	0	1.67169042205769	0.147	0.028	0
BEX2	0	-1.19327994195818	0.499	0.617	0
SLC31A2	0	1.62015078347758	0.147	0.029	0
WDR76	0	1.81245931312611	0.139	0.023	0
AK4	0	1.49525290022948	0.146	0.03	0
VAMP8	0	0.773042381692608	0.981	0.865	0
EPB41L2	0	1.3283475257616	0.152	0.036	0
SCARB1	0	1.35105997574922	0.15	0.034	0
JUNB	0	-1.79830061147385	0.482	0.598	0
FANCI	0	2.0336692727116	0.134	0.02	0
TIMELESS	0	1.94198553093015	0.131	0.018	0
FAM161A	0	1.45475764500997	0.143	0.031	0
NT5DC2	0	3.34497069851228	0.12	0.008	0
NLN	0	1.87177414208825	0.133	0.022	0
TUBB6	0	2.26201371141273	0.126	0.015	0
COX6B1	0	0.479502597624283	0.975	0.864	0
CD37	0	-1.42234940689996	0.823	0.932	0
CITED4	0	3.12192018562816	0.12	0.011	0
CDKN3	0	1.70888655874401	0.131	0.023	0
PAG1	0	2.80114528064002	0.119	0.011	0
CHAF1B	0	1.94023349177857	0.126	0.018	0
ASF1B	0	3.4777138106906	0.113	0.006	0
WDR4	0	1.78881486162678	0.128	0.021	0
CLUH	0	1.98507050863839	0.123	0.018	0
NDUFA4	0	0.492464859568452	0.969	0.864	0
DSCC1	0	1.57151713228009	0.128	0.024	0
MCM10	0	4.33053182908502	0.107	0.003	0
SLC25A3	0	0.524754774409564	0.968	0.864	0
UBE2C	0	1.66067470556142	0.127	0.024	0
E2F1	0	3.66466920177567	0.108	0.006	0
PEBP1	0	0.383239624622435	0.954	0.852	0
TTC7A	0	2.33366459870949	0.114	0.015	0
WDHD1	0	2.10943663211635	0.115	0.016	0
GALNT14	0	2.4393738236255	0.11	0.012	0
TCF19	0	1.89115148771672	0.114	0.017	0
SDK2	0	1.84960664413465	0.116	0.019	0
BIRC5	0	2.28296618162165	0.112	0.015	0
POGLUT3	0	2.07056651890965	0.112	0.017	0
PAQR4	0	2.26434371706426	0.108	0.013	0
XRCC2	0	2.79114433416875	0.103	0.009	0
POLE	0	1.84464582657681	0.114	0.02	0
STAR	0	5.19971496020716	0.095	0.002	0
HNRNPA2B1	0	0.459079134561952	0.968	0.875	0
BST2	0	-1.42407709019038	0.809	0.9	0
ASCL2	0	2.46160869481443	0.102	0.012	0
SKA3	0	3.15136735195644	0.092	0.006	0
GPT2	0	2.6666953865347	0.094	0.008	0
EIF4A2	0	-1.4078152521178	0.846	0.931	0
UGT3A2	0	6.27973972646997	0.086	0.001	0
FOS	0	-1.68752048287677	0.857	0.94	0
DDAH2	0	-1.07629332281409	0.589	0.671	0
TUBA1A	0	-1.48596271339759	0.726	0.807	0
LAPTM5	0	-1.11877521530647	0.734	0.815	0
PFN1	0	0.558948328810255	0.974	0.893	0
ORC1	0	3.50521609756869	0.084	0.004	0
CDCA5	0	2.87471414037352	0.087	0.007	0
FCGR1A	0	4.97242981677585	0.08	0.002	0
AKR1C3	0	-1.16660546473403	0.478	0.554	0
RAB44	0	4.10153713793	0.077	0.003	0
PPIA	0	0.725661557121087	0.984	0.911	0
RAD51	0	3.35594212384151	0.077	0.005	0
SYPL1	0	-1.12594694832798	0.683	0.754	0
HSP90AA1	0	0.568780314667922	0.984	0.918	0
F13A1	0	5.41976642630512	0.066	0.001	0
CFL1	0	0.736199434174537	0.985	0.92	0
SERPINB1	0	0.409927102967963	0.981	0.918	0
CHCHD2	0	0.613967668446222	0.983	0.921	0
LAPTM4A	0	-1.04185160266167	0.715	0.773	0
GABARAPL2	0	-1.05742678243788	0.623	0.677	0
UQCRH	0	0.42839912106202	0.989	0.939	0
ENO1	0	0.70948716685762	0.989	0.942	0
HMGB1	0	0.690449067430596	0.987	0.945	0
GSTP1	0	0.603979323634696	0.987	0.946	0
EPB41L4A-AS1	0	-0.904319237238294	0.751	0.786	0
SERF2	0	0.593949171726517	0.992	0.957	0
CIRBP	0	-1.10901712078981	0.943	0.976	0
HLA-DPA1	0	-0.971483928346781	0.899	0.928	0
PRDX1	0	-0.798831307215115	0.924	0.952	0
FXYD5	0	-0.960662351680794	0.942	0.966	0
LDHB	0	0.420200946228276	0.994	0.972	0
EID1	0	-0.532801259840156	0.918	0.897	0
EEF1A1	0	-0.551149784203384	0.933	0.953	0
ANKRD28	0	-0.649241061036948	0.862	0.845	0
PNISR	0	-0.642408065917793	0.908	0.891	0
TMSB10	0	0.477598997408651	0.994	0.978	0
SNHG32	0	-0.764240382281217	0.962	0.978	0
SPINT2	0	-0.839577812063268	0.724	0.738	0
FTH1	0	-1.40896638992706	0.986	0.998	0
UBC	0	-0.778077581175147	0.863	0.875	0
ST13	0	-0.757025766173303	0.866	0.877	0
S100A4	0	-0.65052829152359	0.852	0.862	0
CCNI	0	-0.608536730182627	0.929	0.919	0
HLA-DRA	0	-0.83458069856223	0.974	0.984	0
ICAM3	0	-0.7274910745042	0.789	0.799	0
HSD17B11	0	-0.735122398484816	0.763	0.772	0
ACTB	0	0.538812848819273	0.996	0.987	0
SRSF5	0	-0.76825567119104	0.958	0.967	0
NAP1L1	0	0.396776379827841	0.996	0.988	0
EIF3D	0	-0.630477540305359	0.895	0.887	0
EIF3E	0	-0.746898143047991	0.986	0.993	0
VIM	0	-0.675337951756962	0.928	0.935	0
CD74	0	-0.877139802750729	0.989	0.994	0
ZFAS1	0	-0.653296317390571	0.991	0.996	0
HLA-DPB1	0	-0.75242185133899	0.924	0.92	0
GAPDH	0	1.20447724330272	0.999	0.995	0
ARHGDIB	0	-0.441004282946056	0.978	0.982	0
PFDN5	0	-0.469480734234613	0.991	0.995	0
SNHG8	0	-0.532212038471374	0.95	0.953	0
UBXN1	0	-0.749427048804266	0.732	0.729	0
HNRNPA1	0	0.375628893187022	0.999	0.996	0
NACA	0	-0.383760164345125	0.997	1	0
MALAT1	0	-1.03892227253683	0.996	0.994	0
COMMD6	0	-0.627243901246952	0.972	0.97	0
EIF1	0	-0.658124863756696	0.997	0.999	0
PTMA	0	0.397187801593796	0.999	1	0
TMSB4X	0	0.359889332666985	0.997	0.998	0
PABPC1	0	-0.312801001697472	0.99	0.989	0
FAU	0	-0.274876156147676	0.999	1	0
TPT1	0	-0.730087304669841	0.999	1	0
EEF2	0	-0.500575476814696	0.989	0.99	0
UBA52	0	0.261873984862525	0.998	0.999	0
FTL	0	-0.355908114246472	0.998	0.999	0
CDC7	6.22654655572221e-308	1.93549295650311	0.107	0.016	8.86660229534843e-304
SND1	7.42029762071539e-308	0.566196404608823	0.446	0.205	1.05665038118987e-303
KIF22	8.98878945422278e-307	0.663309206937814	0.282	0.105	1.28000361828132e-302
EFCAB2	1.48334243073868e-306	0.81213504147887	0.267	0.099	2.11227962137189e-302
CTDNEP1	8.19888451841534e-306	0.827301737710721	0.264	0.097	1.16752115542234e-301
BCL2L12	8.6240193893171e-306	0.788794594595335	0.229	0.076	1.22806036103876e-301
TOR3A	1.81000944612947e-305	0.736751510394635	0.263	0.095	2.57745345128836e-301
URI1	2.28586488881762e-305	0.690715923723317	0.34	0.142	3.25507160167629e-301
ZNG1A	2.47423063452946e-305	0.942277301663996	0.214	0.069	3.52330442356994e-301
POLR2H	3.3243419894628e-305	0.513807730681562	0.497	0.236	4.73386299299503e-301
EMCN	4.7545876248509e-305	-6.35432108684802	0.003	0.12	6.77053277778768e-301
FANCA	1.94276162816955e-304	1.15861888919271	0.164	0.043	2.76649255851343e-300
TXNRD1	1.96995527385267e-304	0.688296712228336	0.309	0.122	2.8052163099662e-300
KIAA0930	2.58208752940238e-304	0.997553033318433	0.187	0.055	3.67689264186899e-300
CEP41	4.17147494407923e-304	0.880185174561846	0.225	0.075	5.94018032036882e-300
POLA2	7.14612480267274e-304	1.54015352428894	0.122	0.023	1.0176081719006e-299
PSMG3	1.6522444646628e-303	0.629243104242601	0.316	0.126	2.35279611767983e-299
G6PC3	9.26107313015587e-303	0.659837804959711	0.315	0.126	1.3187768137342e-298
ACTN4	1.38692621371277e-302	0.560292997541145	0.418	0.188	1.97498292832698e-298
VPS29	1.56868324780551e-302	0.506918257866207	0.629	0.336	2.23380494487504e-298
RARS1	2.13283430896966e-302	0.565143431580814	0.39	0.17	3.0371560559728e-298
ZBTB20	3.96759341655567e-302	-1.74108158657294	0.218	0.366	5.64985302517528e-298
SLC5A6	7.37683688925556e-302	1.25339748086171	0.153	0.038	1.05046157302999e-297
PCBP1	8.16157913168004e-302	0.484395273260831	0.815	0.525	1.16220886835124e-297
SF3B3	1.060195212926e-301	0.793902300639392	0.24	0.083	1.50971798320663e-297
HPDL	1.10909012022593e-301	1.66128072832008	0.116	0.021	1.57934433120173e-297
ABCF1	1.18391027336635e-301	0.579013299415016	0.379	0.165	1.68588822927368e-297
ETHE1	1.26103549399786e-301	0.498889475116905	0.607	0.317	1.79571454345295e-297
IFI27L1	1.90846377078616e-301	0.766550334118335	0.258	0.093	2.71765240959949e-297
EIF2AK4	2.35208424782687e-301	0.649673168624722	0.363	0.157	3.34936796890547e-297
DDB1	2.94979953281823e-301	0.59231560902274	0.368	0.158	4.20051453473316e-297
POLR2F	5.90854134851281e-301	0.66070322500287	0.535	0.289	8.41376288028224e-297
MRPL19	6.64306029293926e-301	0.569057168620279	0.385	0.167	9.45971785714551e-297
HRH2	6.96938739779906e-301	2.1794123936308	0.089	0.01	9.92440765446587e-297
SF3B5	1.39408216667143e-300	0.457125567357907	0.878	0.643	1.98517300534011e-296
MYBL2	5.62062232052648e-300	3.89009490807767	0.068	0.003	8.0037661844297e-296
TOP2A	1.17125769738639e-299	2.45712665715081	0.086	0.009	1.66787096107822e-295
TST	1.49699559100371e-299	2.76420202854177	0.079	0.007	2.13172172158928e-295
UBB	1.50628749263497e-299	-0.337967159673384	0.982	0.984	2.1449533895122e-295
CLPTM1L	2.31465981353973e-299	1.36012106285235	0.148	0.036	3.29607557448057e-295
PRSS21	2.642598463606e-298	1.3830023003062	0.228	0.084	3.76306021217494e-294
C1orf35	2.75038305924984e-298	0.582120068259318	0.329	0.134	3.91654547637177e-294
CEBPE	4.56719400190948e-298	5.43722265425037	0.061	0.001	6.5036842587191e-294
MRPL52	7.07641093137274e-298	0.502427006813753	0.625	0.331	1.00768091662748e-293
TBC1D1	3.75500135988107e-297	1.08800706069252	0.181	0.053	5.34712193647064e-293
YPEL5	6.07866157353666e-297	-1.33882868835679	0.446	0.527	8.65601408071621e-293
